     .4261360114E+11     .2346549758E-10    -.8299921528   .2724467379 -1.2844327863     .4457167042  1.1754724992  1.3295702164    -.6931097555   .9796049011   .9908594463    1.1418250454  -.4499136495  -.1452634509    2.3337471140 -1.0570247161  -.6495326932    -.8558003205  -.4775767910 -2.4181326802   -2.2548711645  -.8454776990 -1.5180911000   -1.0649144548  1.4801528466   .5888425086   -1.7766145217   .2105170054  3.9609309260    2.0385203016  -.4998896110   .8276071979    -.0923520672 -1.0146591651 -1.0755857404    1.6078452719   .2263476414  -.6067718442
     7328422301.         .1364420398E-09   -1.6574155279 -3.0917806700  -.3042677902    -.9162658639  1.2643538639  1.3589175679     .8312115483   .4985606894  -.8957921527   -1.2572152801  -.5430747941  -.2035185359    -.4996019192  -.3246112540 -1.2072314285     .4252110384  -.6888520792 -1.6047982238    1.7051870637  1.9255638048 -1.0335265659     .1655566059   .5671698675  1.0818711258    -.5491098352  -.1846581176   .0494729020     .4922755025  1.6219488308  2.3459128626     .6193233542  -.8724498823   .1810866334     .6408433132  -.1721702591   .2318736054
     .8135785766E+12     .1229075048E-11    1.8953294934 -2.1179626808  -.1231810947     .3013377370  1.2511043921  -.2826006313   -1.7464755593  -.6110424623   .8401976923    -.4255195676 -1.2605806217  -.4194674393   -1.9019852697  2.3070440665  1.5022936563   -2.5815371095  1.5803099051  1.0826067428     .7674130009  1.8694839850   .4992206196    1.8282540025  2.1600108519  -.6439607044    -.4619679271 -2.5350753590   .1062947611    -.0772822915   .3855846301 -1.4652285477     .2164604248 -1.8921286687   .1817103724    2.1859730662 -1.1367480382 -1.2778854271
     2064300952.         .4844000889E-09    1.0178002616  1.0527611077   .7561762432   -1.7885785798  1.0199516118  2.8239255349   -1.1324448089  -.5848467052   .3587969045     .7744728824 -1.4925211370 -1.8239123424     .6902406712   .1154525578   .2179479996    1.7092113992  -.2774941623 -1.2524085840     .0613679787  -.5238308609 -1.6726002296   -1.2246166567  -.3701436222 -1.5762149890   -1.7744168739  -.3821189106  1.2728208105    -.0287028054   .9970305264  -.6984184583    -.2927985887  -.4599568546  1.2390486995    1.9884651204   .9057164490   .3548384110
     .9712656302E+13     .1029504163E-12    2.7499919217   .2901996647   .2368951788    3.9045275729 -2.3105345691   .9681836118    -.6655131299   .3670348202 -1.9841189037    -.9606522042 -1.4766472603   .3624276867   -3.2223723847   .4502756869  -.6028938542   -1.4231646974  -.0438682760  -.8332293282    -.8281117398  -.4370867337   .0102932205    1.8975952547  -.3444862093  1.6374312391    1.1649886277   .1735132014   .2419979324   -1.4894109685  1.4577676331 -1.7196372996   -1.1039675195  1.5924142872  1.6056881895    -.0239107329   .2814177548   .0769623270
     .7269152462E+13     .1375616818E-12    -.6986522724  -.3880130338 -2.3319998831     .3522918175  -.7722720193 -1.8517800421    1.1327347706   .3726337863 -1.4065476507     .7141983459  1.9567318124   .9343218356    1.5374948929   .1543115092  1.2269042283     .0472240398  -.1288044738 -1.1646011919    -.3055632164  1.0753978801   .3662984520   -1.1216168453 -1.0936764764  -.8325518221   -1.5869629433 -1.7442890691   .9532931596   -3.7431594779  2.0473992539  2.8861106783    2.5075256775 -1.4338687944   .6717053801    1.1644852112  -.0455503749   .5488468558
     .2495739619E+14     .4006699070E-13    -.5646183888   .6642844354  1.1714542409   -3.1028156678  -.4047715987   .6456597348    3.2572750648 -1.4152560557  -.7853869895    1.3245162567 -1.1234364832 -1.0337583522   -1.3979362647 -1.4244966830 -2.0227254132    1.9135016998   .8457210933  1.2376044293   -2.5668102900  -.3720209921  1.9623225232     .7123138507  1.1966253196  -.2440325717    1.5531999667  2.1668384050 -1.9215566615   -2.6406822602  -.4347167338  -.0884606342     .8738147815   .6947832977  1.1421959897     .6382412513  -.3935540045  -.0633162955
     .1969299088E+13     .5077818552E-12    2.5007399861   .7112839217  -.4133590901    2.5282147545  -.8439651136  -.3796157086   -1.3335283604  -.2757015233   .8256800926    -.0505655613  -.2596967225 -1.2392911160    -.7815631237   .1140055112  2.9588475308   -2.5738581028  -.9339550738 -1.2141513073    -.1604605522 -1.1766481404  1.1174758232    -.0451415386  1.8586345906  1.0817732370    1.4225979242  1.1650110479  -.5456990444   -1.4067769852 -1.3481705193   .4820733822    1.9318355415  2.4323976035  -.7070595467   -2.0314939823 -1.4431955819 -1.9666742527
     .1018467465E+12     .9818387430E-11    1.4055040355  -.5874844889 -2.8096100731   -1.1646294569   .1476191779  1.3668222980   -2.1655977493  -.4725132088 -1.2982366725    -.8744208043  1.1938272913  -.5476182743    2.8525503154   .0983840724   .5355951445    -.3647592192  -.0385160546  2.2419617729    -.3181531553  -.7222275833   .3517784805    -.9029772555   .8517798384  2.3845618324    2.0898406977  -.8704470495   .4138355063   -1.8713428502   .7334939738 -1.7863284989     .2032926554   .3906395336 -2.0563287182    1.1106927867  -.7245555023  1.2035672025
     1375095682.         .7271770947E-09    -.1732624796  1.0781015443  1.0190568219    -.3817309764 -1.4611101461  -.7204504957     .5468750570 -1.0916284186   .7462394486    -.7821632482  -.5158292664  -.6933271041    -.0389811423  1.1546426105  -.7410708417    1.7457087610  -.4780734790  1.9337308655    -.9868014928  -.0515124512   .5587525616     .7750861022  2.5053074645  -.9056316962   -1.5096805718  -.7338711334 -1.1915126493     .1398673627  -.4536942256  1.3357744465     .8346403215   .0584913182 -2.0335331609    -.1695576933  -.0108238173   .6919718037
     .3719273466E+12     .2688617725E-11    -.2921012764   .2814680400 -1.8696255026     .0418985958   .8889963689  2.7341461840    1.0669096584   .0768110814 -2.6916956243   -2.7486879950   .9436979356   .1747787657    2.1197104330  -.2471333680  1.5287340345     .0986051435   .4308468165  1.7884340944    -.7396801238  -.9183813569  1.2539507809     .4270399685 -1.0824480740 -3.7222973642    1.3766858454  -.8284490940  1.6758101645     .6871144647  -.0072188315 -1.0147104201   -1.5113145237  -.6394220529   .4007383051    -.5261801903  1.1012325349  -.2582634178
     .9842987961E+13     .1015919681E-12    1.1687520941  1.1026062245 -1.5628418037     .2937703331  -.8880953317   .1825600854    -.0892478029 -2.6375305181  1.1329725972    1.6309077938  -.6330785279 -1.1287277545    1.2138736447  1.2059841032   .9263080350     .6153698166 -1.4722480302 -2.0508556971   -1.8939146797 -1.7292057996   .1766841403   -1.4059178631   .8993132586  2.1734312764   -3.6270423929  -.1353981023   .6122361413    -.0506180922  1.8105703766  -.5519548067     .4604127010  3.0494535441   .1241977206    1.6836544474  -.5723711972  -.0340099343
     .1225447932E+13     .8159773128E-12     .5167942637 -2.5305337502   .1024905294    1.5152882927 -1.1283838345   .4199568555     .4558355206 -1.3185821368  -.3952260911     .6842332476 -1.1168970658 -2.5041558444    2.3991450661  1.4911122726  -.7449232042   -2.2656621343  2.3539832042  1.8188572228    -.5289068079  -.6071577265  -.4401346743    -.8130863017   .5468714343  -.8212219179    -.4904263845   .5840106414  1.1308203042    -.3173198855   .0169725151   .1965621039   -2.8952332145  1.3861539767  1.6193924248    1.7393383378   .3224504696  -.3824177086
     3073084775.         .3253904978E-09    -.9282404076  -.1478736798  1.4355654791    1.1134616841   .7804216643   .7396459654    -.7119708549 -1.6804251472 -1.3087700531   -1.3089946996  -.9135547678 -1.2848649547    1.6032241095 -1.1181021730  -.6605488583    -.9306735884   .6348634561   .5064220503    2.5752971877 -1.0297330419  1.3055701330    1.0905192603   .1907384594 -1.0359168574    -.7987432371   .3184658488  -.7520236298   -1.0705769549   .8587946792  1.3796987608    -.4259863387  2.8534791668  1.1117966250    -.2073161605  -.7470744650 -1.4365746602
     .2940367232E+16     .3400801114E-15    2.9607483695 -1.0828569423  2.1083293085    -.1655915429  -.4788260947 -3.0465047235    1.8980125065  -.8489813100  1.8027172213    1.0065848778 -3.1334708224  2.0629511004   -1.4497688462   .4750683565   .4214564090   -1.2302046468  2.6349453439 -1.2531966443   -2.2339873960  2.0083540191   .3123501663    1.9870672847   .4333567132  2.0709371691   -2.6523628881   .6801609841  -.7844710524    1.0954388330 -1.9947848807   .4313814764   -1.0307875325  -.4290144931 -1.9719265575    -.1851490190  1.7360491265 -2.1540238733
     .2314336765E+13     .4320738868E-12    -.0756584853  1.0061244468  1.0102428024    1.8021553308  -.1813159486  -.5838591630     .2518311292   .3469101886  -.1018736238     .1456781179  2.3886522750  -.3207327897     .5709472448 -2.2548074623  2.1745310848    -.2828709334   .8155493240  -.0029398377   -1.1019375771 -1.3662545880 -1.6785773213   -2.1731702536  2.2842008571  -.1880468900   -2.6096856445   .0846811036  -.5477678354    1.2814238816  -.2856678267  -.8735319550     .3678229600  -.6698880692   .9923654025    1.8234642297 -2.1681843003   .1201901262
     .1293673334E+12     .7729643635E-11    1.9629606443   .6666823725   .8008622310   -1.5797166986  -.6603613993  -.5288310268     .6905073362  1.1791812281  1.3467325947     .4035534101 -1.4003140827  -.7050225356     .4231757360   .8674312929   .2642813033   -2.2068054092  -.9700084825   .8000352463    1.5375172334  1.0284816126  -.4047191956    1.2143801885 -2.5108429094   .0335512838    -.1678703589 -2.6861075064 -1.6767472842    -.6724381012   .0122252802   .8631511709   -1.2579342884   .5144173006  -.8464883187    -.3473296923  3.9592152933   .0531945309
     .8856959540E+12     .1128989788E-11   -1.5950055943 -1.4074522480  -.1387167623    -.4826370107  1.1143821254  -.1229612728    -.5184522496   .2467964217  2.0372617642   -2.3498605119   .2515232936   .4142293135     .5944772436  2.8617346063 -2.4732608398    2.4027006997  1.7672846094  -.5011022290    -.5071535932  -.3057421371   .9798914591    1.4578233732  -.2745374069 -1.7035187085     .7418575080 -1.5496393666  -.1160137703    -.8003782855   .2128838524  1.3513329426    1.5614740027 -1.7017625794   .2440771262    -.5048455821 -1.2154711708   .0287809769
     .4840244568E+14     .2065950191E-13     .1130284620  -.0479313694  1.0759155583    -.5564768958  1.6496215500 -1.5043289829   -1.8698266196  3.1751666702 -1.1006487776    2.4722474142   .9227657951   .9609714579   -3.5116780448 -2.7330822311 -2.5581419636    -.4626634764  -.7576748691  -.7523618806    1.4700421644  -.5185706951  -.3823956195   -1.1751094508   .1177468337   .4385375809     .4325751615 -1.2590139471  1.9175140690    -.0480426001  1.0480802692  1.0449424814     .9227303815 -1.1234011613  -.1264967788    2.2131735039  -.4737068452   .9864928555
     510554206.6         .1958575393E-08   -2.2770617791 -1.0070887543   .4950913383    1.1645146720   .0324261449   .1565506055   -1.1697986610   .0081949495   .2729090719    1.0265618674  2.5205925964   .5246601148    -.5735589154  1.6858014725  -.4358885841    -.0538054593   .9736045711  -.4847273783   -1.8804846145 -1.0161951520  -.8904694275    1.9752022140 -2.2697487809   .7271396859    1.6421765201  -.6904301383  -.5784162239   -1.1262280233 -1.3778787591   .0236605747     .1000768058  2.4774717353   .5846763446    1.1724053733 -1.3367498852  -.3951861219
     .5549213608E+11     .1801903145E-10    1.0520082998  1.2210755820  -.6531011015    1.0151176738 -1.8012492185 -1.5897753388   -1.7640286398  3.1859925265   .7500488013     .6488715696   .4877555246  -.4534911066   -1.7356722069  -.4133866255   .9911268204     .6427149462 -1.2789103513  1.2928328365    -.1861683143  1.1389905686  1.2943905443    1.0762884902   .5917930479 -2.0882790238     .4890796530 -1.5162835841   .1154863983    -.1154804093 -2.8462430959   .0359272063    -.8729120207  2.0859272952  -.1560554057    -.2498190415  -.8554616695   .4608893692
     4269819487.         .2341878519E-09   -1.8078499120  -.4221901198  2.0854057899    -.9929058831   .8268950681 -1.7342911207    1.6539931316   .7266133527  1.0491489998   -1.0549526494  -.2136303683   .3808831802   -1.0081687253  -.7507619162  1.3343512646    1.1154101212 -1.4703883429 -1.0911732086   -2.0013988297 -1.6117448111  1.3006593815     .6763638575  -.4309877654   .0735894075    1.3175563905   .2181905011  -.4827208885     .6234188396  1.5550520519  -.5579023728     .9826939125  1.0870300631  -.3213287958     .4958397467   .4859222869 -2.0366216370
     .1584482603E+16     .6310785342E-15    -.5040796430  4.2330972478  1.8576425823    -.9973353775 -1.2416345552  -.2179929850    -.5914117725  2.2190338895  2.6124082121     .0467320128 -1.5640817359 -2.0404545752    1.0655036538  -.0095337108 -1.9984373537    -.0862934173 -2.2463586107  -.9260835138     .6004648774  1.1362819001 -1.8155025927    -.7047512562  -.5616534427  3.5888195547     .6428699462 -2.0526861623  2.8062515768    1.0385332673  -.2595277503 -2.7222554175    -.4047044547   .8764528558  1.4028065714    -.1055278362  -.5293899253 -2.5472020594
     .4423153762E+11     .2260635016E-10   -1.0100926633   .9337055435 -1.5858099063    1.6809829002  -.0155120144   .5400915543    2.6398576026   .1186854591   .5156646172     .0865629440   .3497118702   .4204640786   -1.9155245895  1.2360222091   .9663105408    1.2850092178 -2.3106388698   .0705109040     .9694438701  -.8751594673  -.3542437156     .0235727554  -.7261092911   .3550391595   -3.2878232176  1.8339736213 -1.0385360320   -1.0403460736  -.9272970806   .7449965874    1.5813391929  -.0381371031 -1.0343448718   -1.0129819388   .4207551231   .3998570840
     .1989458244E+11     .5026288312E-10   -2.3321893339 -1.1290959421   .3465813249    1.2236270184 -1.4602862898  -.6284748465    1.4535231466  1.1018460092  -.1962763220     .1549311752   .8894158897  1.3730865568    -.0383973544  3.0977621969   .0200058073   -1.7077126627 -1.9070819917   .5664807409    1.1622601623  -.6834782067 -1.1298692375     .0420862610 -1.4339337650 -1.3990142494     .4387150581   .1032091115  1.0060368627    -.7499290829  -.7936266962   .7981377691   -1.1181990032  2.3380797800   .9999049753    1.4712846155  -.1228100959 -1.7565993816
     .3888278058E+13     .2571680734E-12     .6498869658  3.0581742823  -.1181417219    -.6472483873   .3381449282 -1.0322539471    -.0209859610  -.9516470134   .0019974448    1.0805133581  2.7529498637 -2.0557550453     .6608556509  -.5457728803   .7613101937    -.5957771540 -1.2612614334  1.8993313052   -1.9881492853 -1.0526356399   .3589967825    1.2231971025 -2.8488870561  1.7942437865   -1.5526207685   .5751389563 -1.7057427429    -.0745886564 -1.6606490314  1.2568410374     .5393838882  2.4058667719   .1120317914     .7255332470  -.8094217479 -1.2728588842
     .1582175428E+12     .6320010886E-11     .8623805642   .4124495406   .4878830065   -1.3650137782   .5248249192 -1.4814602981    -.3951184154   .2326532621 -1.8903674732     .1478839517   .9279573578  1.3778142085     .7525792718   .3193362374 -3.4261256109     .3315005898  2.2013800759  2.8102611651    -.7750886083  -.6213389542   .9661419739     .1197527051   .0838000793   .0632083168    -.2348658442 -2.4883205276   .8745521655   -1.0763722062  -.0616854113  1.8001927485    1.2692549825  -.6879261713 -1.4739425431     .3631067872  -.8431304079  -.1081576596
     .1624299477E+12     .6156263170E-11   -1.4299747646   .9490036505  1.1994521022    -.2611771524  -.4169858706 -2.5431631207    -.8228219450  -.5633796466  2.4523677230    -.2654372156  1.2397524404   .3346000016     .6144732535   .3230509150  1.9009401202    1.2364028990 -1.9012151969  1.3296380639   -1.3730958402   .6045630860  -.1982077807     .8946892321  -.3936365855   .9945271611    -.2370000780 -1.1548243773  -.2980011702     .0436352789 -1.3061283839 -3.0509777665     .9365524352  3.2336140859  -.2053961605     .6637538970  -.6138141168 -1.9157791734
     .3055725891E+12     .3272395902E-11   -1.5556014354 -3.6162030430   .3405864437    -.4914352472   .3165030225  2.2158336838     .8951448624 -2.8627831669  -.8805935184     .2501417821  2.1166347532  -.6688771049    -.2692325885  -.3329749436   .5172267159    1.2129027074  2.9385369091  -.2271983425    1.4200207417  1.1191956072 -1.6682534019    -.1844847972 -1.2766056986  -.3393437664    -.9574311549   .0862969725   .6100390156   -1.9419865484  -.1621501775  1.1820607384    1.4867657845  1.9987992315  -.9940383236     .1351958935  -.3252494664  -.0874421398
     .6906006163E+12     .1447950552E-11    2.3099825873   .6364726375   .2357033019    -.9205048637   .1261183570 -1.6081112499   -1.1043499739   .7314303468  -.0955548162     .4525548710  -.0119329741   .1912934308    -.5140391098  1.6956757853  2.1247910385   -1.1951322214 -1.3374069681  -.4484635467     .4901981844   .8608695815  1.0642084007    -.8621425734 -1.6045713474 -2.9240385170    -.2424854742  -.3242469480  3.1456502800    3.3230371966   .1398627112   .5209040468   -2.1089514003 -1.3443073978 -1.6402822609     .3718327774   .4320362161  -.5661001081
     .9727559521E+16     .1027920987E-15    2.3864578630  2.5355811343  2.2790216009    1.7021629239 -2.2172529772  -.7931112250     .5715338017 -3.4286379591 -2.0553091963   -2.2041333293 -1.7097401991   .8988531629    -.2892354106  2.7626662478  1.0260435144   -1.6006789779 -1.8047895804   .2258537809     .8283593977 -1.3886500373 -2.6111496886    2.9614020015   .6061978564   .9223896066   -2.4206209754   .2478971705   .3310938875    -.7796949719   .6483648047  -.4378203352   -1.3484569167  2.2981477007  1.0242296259     .1929045940  1.4502158388  -.8100947340
     1452003364.         .6886800754E-09    -.3244810502   .1587677325  1.1287085752    1.2120651801  -.7948403632   .3049949150    -.3295841614  2.1044122304  -.8573614803     .0305513938  -.2827814495 -1.3861610849     .7128545841  2.1264342392  1.4007775526    -.1486435334 -1.6616393899   .8290894966    -.0972581307 -2.7683013355   .0528651218    -.7616773049   .9109818066 -1.4949261208     .0016474326  1.9051245774  1.2410065870    -.3323390881  -.2075100814 -1.0363807489     .4621266921 -1.8702307617  -.6968211044    -.4252620141   .3795827950   .5142082910
     .6918725139E+12     .1445253624E-11     .6881825676   .5288040961  3.5064713558    -.8064774523 -2.5576508914  -.4559340874     .3234970321  -.5476483529  1.0540816387   -2.1415902625  2.6827000702 -2.5931528012     .3895849933  -.4258284991  -.6414077679    -.8864651571  2.4494709099 -1.5906663338     .2995331039  1.1096982087   .0855059226     .4489769687   .5013320769   .8984410365     .0365924587 -2.8409856235   .2601356109     .5365049591   .3497549022 -1.0579266946    1.1480676879  -.7605926817 -1.2186489503    -.0364068995  -.4890542155  1.7531010707
     .1665389742E+12     .6004249361E-11   -1.1505944900  1.5553566711   .8219983180    -.9325077704   .8976600068  1.7377726634    -.6214040726   .7594260471  -.1341865460    1.4459164568  -.2299120678   .5514618953    -.0395701102  -.7860266669  -.1472027699     .5727564522   .4554254608  1.0536071857    2.5240855642  -.2502184613  -.9293997685     .3444934317  -.7162205083  -.6124668519   -2.2933909468   .9881887930 -1.0340652863   -2.2258160881  -.2304957015 -2.4700706402    -.3829885594  -.0356257772  2.1457016071    2.7590201326 -2.4075577958  -.9831498067
     .1450673290E+14     .6893001166E-13    -.3332413894  1.1981378483  -.8829697426    -.8679432136  -.0746706588  -.1409054090   -1.7235576374  -.8756895376   .9744502251    2.7906618851   .7996884870  -.5646857376    -.8464087707  -.9832299066  -.9656994994     .2914744752   .5325666952  2.4275013153     .6960124510  4.3679607796  -.6894634421     .3140297073 -1.2316937757   .8679180090    1.1640430080 -1.0800477577  1.5540432875   -1.1925112469  -.1439986837  -.6643629725   -1.2835745079  -.3327325893 -2.6635989006     .9910152393 -2.1762909008   .7477728669
     .4236694786E+14     .2360104304E-13     .1735552518  1.1017819270 -2.2481940587    -.8757810624  2.4863056168   .3667499224    2.4234503477  -.7724833265   .2262584368   -2.0293023617  1.5081392750  -.2700427373   -1.9253459604  1.3575676903  -.1646166643   -2.7031861798 -1.2106263414  -.2677009900    -.0428067477  -.9632798210  -.6859310468    1.1978200643  -.8742942587   .3402299086    1.7882350652 -1.0731007829  2.0709132353     .9616707532   .6763327345  -.3911109765    1.1675289838 -2.8608048931  1.6728862921    -.1358381541   .6244621798  -.6494413217
     .1231527209E+14     .8119768457E-13   -1.9973633575   .4433090873   .8793249279    1.0503374351  -.0356093459  -.9683680385   -1.5800289350  1.5555045791  -.6570619196    1.2046843780 -2.0877045356   .5663878769   -3.4767001855  1.4437618442 -1.3473638147    1.8294693244 -2.1663340144 -1.0172852129    1.6514467013   .8291475959   .4598836750    1.3320754779   .5748865791  2.5319762379    -.1890873897  1.2263307758  -.7699513286   -1.4544413673   .6099696346  -.1688606590     .0443786395 -1.6265054457  2.4839208275    1.5852292789  -.7667567544 -1.9926025718
     .2679285339E+12     .3732207605E-11   -1.6458658725  1.0283297822   .4566977272    -.6545323282  1.2565720603   .4980348597     .7943978161 -1.1898700669   .2478829871    1.8338787407  -.7902919725   .4833144198     .9277279228 -2.4468602613  -.9839770546   -1.1888631731  1.5542499050  -.7049121608     .7621795982  1.9227403924  -.6311826458    2.0799119323   .9324304387 -2.5297608127   -1.9096470028 -2.3682798818   .4716491948     .6356048435  -.6975039914  2.1776594768    -.4142854363   .9948480651  -.9472911110   -1.2205070406  -.1963644698  1.4618851195
     .2509093305E+14     .3985140744E-13     .5397470342 -2.3788800041  1.3964111047    -.0895179464 -2.7492105762 -2.5566860152   -1.3385085715  2.0549501379 -1.0032738162     .0716565037   .1252767046 -1.1898230029    -.7764211548  -.0382979910  -.9664433909    1.2627019035 -1.3487674991  1.2396563279    -.2592565967  3.3379290303 -2.4736929846    -.6734683765 -1.0056745807   .8058488655     .8014816390 -1.2008712093  1.8188331711    -.9019493712  -.1811241905   .2758270788    -.0686282171  2.7188163002  -.1810368014    1.4321631538   .6658538779  2.8343794631
     .1462905130E+12     .6835459014E-11   -1.5273855825  2.0142675241 -1.4138122772    1.5333976547  -.3409773509   .0365880753     .3557697634  -.6499082247   .7861388947     .3259430031  -.1251084010  -.4991689896   -1.0223942896  -.9197012583  3.7573822464   -2.0194963117   .7744379838 -2.2389799332   -1.4599937101   .5614667734   .3823167110    -.1870423456  -.0814367930 -1.2429262375    2.5377291540  -.7817061345   .7971817280   -1.1180626055  -.3021346728   .9391478325    1.6323189537 -1.5661411683   .3018239761     .9492163161  1.4169417222 -1.6056920265
     .3442308379E+11     .2904864688E-10    1.5607154878 -1.2592759505 -1.3065468197   -3.0964034436  -.1248669401  -.6703383600    -.6095518557   .7398252711  1.0587803597    1.1104972872  1.0827937350 -2.2175622707     .8897927317  1.5470378622  -.5457250451     .4355884107 -1.1775836721  1.3972311492     .8998947653  1.1253113970  -.0288892214     .0717788252  -.1449125782   .5370424266   -1.7045571295   .5228853449   .7433379168    1.1102617296 -1.4266955331  -.6277444487    -.7952613321  -.2420493141   .8089706178     .1272445234  -.6424696222   .8514436955
